Entity; Entity_Count
http://dbpedia.org/resource/United_States; 11211.0
http://dbpedia.org/resource/Manhattan; 7820.0
http://dbpedia.org/resource/Bill_Clinton; 7618.0
http://dbpedia.org/resource/Republican_Party_(United_States); 5869.0
http://dbpedia.org/resource/New_York_City; 5769.0
http://dbpedia.org/resource/Democratic_Party_(United_States); 4735.0
http://dbpedia.org/resource/New_Jersey; 4180.0
http://dbpedia.org/resource/Military_Intelligence_Directorate_(Israel); 3889.0
http://dbpedia.org/resource/For_but_not_with; 3795.0
http://dbpedia.org/resource/Brooklyn; 3505.0
http://dbpedia.org/resource/The_New_York_Times; 3385.0
http://dbpedia.org/resource/California; 3138.0
http://dbpedia.org/resource/United_States_Senate; 3107.0
http://dbpedia.org/resource/White_House; 3101.0
http://dbpedia.org/resource/Ade_Easily; 3058.0
http://dbpedia.org/resource/Los_Angeles; 2682.0
http://dbpedia.org/resource/London; 2668.0
http://dbpedia.org/resource/China; 2591.0
http://dbpedia.org/resource/Conservatism; 2566.0
http://dbpedia.org/resource/The_T.O._Show; 2558.0
http://dbpedia.org/resource/France; 2546.0
http://dbpedia.org/resource/Chicago; 2432.0
http://dbpedia.org/resource/The_Price_(Angel); 2324.0
http://dbpedia.org/resource/Library; 2315.0
http://dbpedia.org/resource/Basketball; 2233.0
http://dbpedia.org/resource/The_Bronx; 2176.0
http://dbpedia.org/resource/When_We_On; 2096.0
http://dbpedia.org/resource/American_football; 2093.0
http://dbpedia.org/resource/Baseball; 2077.0
http://dbpedia.org/resource/Paris; 2060.0
http://dbpedia.org/resource/San_Francisco; 2018.0
http://dbpedia.org/resource/World_War_II; 2011.0
http://dbpedia.org/resource/Long_Island; 2003.0
http://dbpedia.org/resource/Connecticut; 1973.0
http://dbpedia.org/resource/Japan; 1967.0
http://dbpedia.org/resource/Broadway_theatre; 1943.0
http://dbpedia.org/resource/Florida; 1933.0
http://dbpedia.org/resource/Atan,_Armenia; 1871.0
http://dbpedia.org/resource/Canada; 1856.0
http://dbpedia.org/resource/The_Power_(Snap!_song); 1845.0
http://dbpedia.org/resource/Impeachment; 1795.0
http://dbpedia.org/resource/Rudy_Giuliani; 1714.0
http://dbpedia.org/resource/Grand_jury; 1701.0
http://dbpedia.org/resource/Triumph_Heritage_Empowerment_Rural_Party; 1699.0
http://dbpedia.org/resource/National_Football_League; 1680.0
http://dbpedia.org/resource/Europe; 1662.0
http://dbpedia.org/resource/Home_run; 1619.0
http://dbpedia.org/resource/United_Nations; 1591.0
http://dbpedia.org/resource/Texas; 1573.0
http://dbpedia.org/resource/Jazz; 1572.0
http://dbpedia.org/resource/Russia; 1540.0
http://dbpedia.org/resource/Philadelphia; 1484.0
http://dbpedia.org/resource/Pitcher; 1460.0
http://dbpedia.org/resource/Germany; 1458.0
http://dbpedia.org/resource/Italy; 1454.0
http://dbpedia.org/resource/Israel; 1424.0
http://dbpedia.org/resource/Microsoft; 1419.0
http://dbpedia.org/resource/National_Basketball_Association; 1418.0
http://dbpedia.org/resource/Ken_Starr; 1404.0
http://dbpedia.org/resource/United_States_Treasury_security; 1392.0
http://dbpedia.org/resource/Mexico; 1370.0
http://dbpedia.org/resource/Atlanta; 1370.0
http://dbpedia.org/resource/Supreme_Court_of_the_United_States; 1352.0
http://dbpedia.org/resource/Piano; 1303.0
http://dbpedia.org/resource/United_States_Office_of_the_Independent_Counsel; 1299.0
http://dbpedia.org/resource/Weren; 1295.0
http://dbpedia.org/resource/Federal_Bureau_of_Investigation; 1291.0
http://dbpedia.org/resource/Communism; 1283.0
http://dbpedia.org/resource/Democracy; 1282.0
http://dbpedia.org/resource/Asian_people; 1277.0
http://dbpedia.org/resource/United_States_district_court; 1271.0
http://dbpedia.org/resource/S'more; 1253.0
http://dbpedia.org/resource/Nazi_Germany; 1246.0
http://dbpedia.org/resource/United_States_Department_of_Justice; 1237.0
http://dbpedia.org/resource/Major_League_Baseball; 1235.0
http://dbpedia.org/resource/Boston; 1216.0
http://dbpedia.org/resource/International_Monetary_Fund; 1206.0
http://dbpedia.org/resource/Quarterback; 1190.0
http://dbpedia.org/resource/England; 1182.0
http://dbpedia.org/resource/Standard_&amp;_Poor's; 1181.0
http://dbpedia.org/resource/Laconic_phrase; 1181.0
http://dbpedia.org/resource/Catholic_Church; 1181.0
http://dbpedia.org/resource/.at; 1180.0
http://dbpedia.org/resource/President_of_the_United_States; 1172.0
http://dbpedia.org/resource/United_States_Congress; 1154.0
http://dbpedia.org/resource/Homosexuality; 1136.0
http://dbpedia.org/resource/Liberalism; 1106.0
http://dbpedia.org/resource/District_attorney; 1104.0
http://dbpedia.org/resource/Inflation; 1103.0
http://dbpedia.org/resource/National_Hockey_League; 1096.0
http://dbpedia.org/resource/Spain; 1093.0
http://dbpedia.org/resource/Tennis; 1092.0
http://dbpedia.org/resource/George_Pataki; 1059.0
http://dbpedia.org/resource/Columbia_University; 1055.0
http://dbpedia.org/resource/New_York_University; 1039.0
http://dbpedia.org/resource/Soviet_Union; 1034.0
http://dbpedia.org/resource/Seattle; 1033.0
http://dbpedia.org/resource/Golf; 1031.0
http://dbpedia.org/resource/Jews; 1010.0
http://dbpedia.org/resource/World_Wide_Web; 1002.0
http://dbpedia.org/resource/India; 996.0
http://dbpedia.org/resource/Human_rights; 973.0
http://dbpedia.org/resource/Lawsuit; 962.0
http://dbpedia.org/resource/Kingdom_of_England; 952.0
http://dbpedia.org/resource/HIV/AIDS; 943.0
http://dbpedia.org/resource/New_York_Yankees; 927.0
http://dbpedia.org/resource/Morgan_Stanley; 922.0
http://dbpedia.org/resource/Rabbi; 921.0
http://dbpedia.org/resource/NBC; 918.0
http://dbpedia.org/resource/Salad; 909.0
http://dbpedia.org/resource/Personal_computer; 909.0
http://dbpedia.org/resource/Capital_punishment; 899.0
http://dbpedia.org/resource/Broadway_(New_York_City); 895.0
http://dbpedia.org/resource/New_York; 886.0
http://dbpedia.org/resource/American_Broadcasting_Company; 886.0
http://dbpedia.org/resource/Merrill_Lynch; 882.0
http://dbpedia.org/resource/Massachusetts; 882.0
http://dbpedia.org/resource/List_of_streets_in_Manhattan; 882.0
http://dbpedia.org/resource/The_Trial; 878.0
http://dbpedia.org/resource/Moscow; 877.0
http://dbpedia.org/resource/Attorney_general; 876.0
http://dbpedia.org/resource/Russian_Empire; 870.0
http://dbpedia.org/resource/Goldman_Sachs; 866.0
http://dbpedia.org/resource/Vietnam_War; 862.0
http://dbpedia.org/resource/Master's_degree; 862.0
http://dbpedia.org/resource/The_Walt_Disney_Company; 861.0
http://dbpedia.org/resource/Madison_Square_Garden; 860.0
http://dbpedia.org/resource/Perjury; 859.0
http://dbpedia.org/resource/Fifth_Avenue; 858.0
http://dbpedia.org/resource/Tomato; 853.0
http://dbpedia.org/resource/Iraq; 853.0
http://dbpedia.org/resource/Wine; 850.0
http://dbpedia.org/resource/CBS; 847.0
http://dbpedia.org/resource/American_League; 842.0
http://dbpedia.org/resource/Switzerland; 841.0
http://dbpedia.org/resource/Newt_Gingrich; 838.0
http://dbpedia.org/resource/Greenwich_Village; 836.0
http://dbpedia.org/resource/Brazil; 832.0
http://dbpedia.org/resource/Pennsylvania; 831.0
http://dbpedia.org/resource/Hit_(baseball); 828.0
http://dbpedia.org/resource/Hollywood; 816.0
http://dbpedia.org/resource/United_States_House_of_Representatives; 814.0
http://dbpedia.org/resource/Garlic; 813.0
http://dbpedia.org/resource/Nazism; 811.0
http://dbpedia.org/resource/Salomon_Brothers; 809.0
http://dbpedia.org/resource/Tobacco; 807.0
http://dbpedia.org/resource/Leaders_of_the_United_States_House_of_Representatives; 806.0
http://dbpedia.org/resource/Competition_law; 806.0
http://dbpedia.org/resource/Stock; 802.0
http://dbpedia.org/resource/Real_estate; 802.0
http://dbpedia.org/resource/General_Motors; 800.0
http://dbpedia.org/resource/Onion; 799.0
http://dbpedia.org/resource/Investment_banking; 799.0
http://dbpedia.org/resource/Arizona; 799.0
http://dbpedia.org/resource/Abortion; 797.0
http://dbpedia.org/resource/IBM; 793.0
http://dbpedia.org/resource/Indonesia; 792.0
http://dbpedia.org/resource/Australia; 789.0
http://dbpedia.org/resource/Stock_market; 783.0
http://dbpedia.org/resource/Black_pepper; 781.0
http://dbpedia.org/resource/Potato; 780.0
http://dbpedia.org/resource/First_baseman; 778.0
http://dbpedia.org/resource/Cancer; 776.0
http://dbpedia.org/resource/The_River_(Bruce_Springsteen_song); 767.0
http://dbpedia.org/resource/Staten_Island; 765.0
http://dbpedia.org/resource/Terrorism; 761.0
http://dbpedia.org/resource/Nuclear_weapon; 761.0
http://dbpedia.org/resource/Economics; 761.0
http://dbpedia.org/resource/Weirdsister_College; 760.0
http://dbpedia.org/resource/Grilling; 757.0
http://dbpedia.org/resource/South_Korea; 756.0
http://dbpedia.org/resource/Lewinsky_scandal; 756.0
http://dbpedia.org/resource/Minor_league_baseball; 747.0
http://dbpedia.org/resource/Mutual_fund; 741.0
http://dbpedia.org/resource/Harvard_University; 740.0
http://dbpedia.org/resource/Houston; 739.0
http://dbpedia.org/resource/Run_batted_in; 737.0
http://dbpedia.org/resource/United_States_Attorney; 736.0
http://dbpedia.org/resource/Richard_Nixon; 728.0
http://dbpedia.org/resource/Touchdown; 725.0
http://dbpedia.org/resource/Al_D'Amato; 725.0
http://dbpedia.org/resource/Linebacker; 723.0
http://dbpedia.org/resource/Miami; 720.0
http://dbpedia.org/resource/Free_agent; 718.0
http://dbpedia.org/resource/Employment; 718.0
http://dbpedia.org/resource/Middle_East; 716.0
http://dbpedia.org/resource/Shrimp; 714.0
http://dbpedia.org/resource/The_Beatles'_Christmas_records; 709.0
http://dbpedia.org/resource/Civil_and_political_rights; 709.0
http://dbpedia.org/resource/Netherlands; 707.0
http://dbpedia.org/resource/William_Shakespeare; 705.0
http://dbpedia.org/resource/Mississippi; 705.0
http://dbpedia.org/resource/AOL; 704.0
http://dbpedia.org/resource/Palestinian_people; 701.0
http://dbpedia.org/resource/Arkansas; 699.0
http://dbpedia.org/resource/French_language; 697.0
http://dbpedia.org/resource/Harlem; 696.0
http://dbpedia.org/resource/Upper_East_Side; 695.0
http://dbpedia.org/resource/Federal_Reserve_System; 694.0
http://dbpedia.org/resource/Strikeout; 692.0
