Entity; Entity_Count
http://dbpedia.org/resource/United_States; 14334.0
http://dbpedia.org/resource/Manhattan; 6828.0
http://dbpedia.org/resource/New_York_City; 6265.0
http://dbpedia.org/resource/Soviet_Union; 5822.0
http://dbpedia.org/resource/New_York_Stock_Exchange; 5378.0
http://dbpedia.org/resource/George_W._Bush; 5344.0
http://dbpedia.org/resource/Democratic_Party_(United_States); 4581.0
http://dbpedia.org/resource/Republican_Party_(United_States); 4112.0
http://dbpedia.org/resource/Communism; 3921.0
http://dbpedia.org/resource/California; 3712.0
http://dbpedia.org/resource/For_but_not_with; 3644.0
http://dbpedia.org/resource/Canada; 3620.0
http://dbpedia.org/resource/Brooklyn; 3587.0
http://dbpedia.org/resource/Military_Intelligence_Directorate_(Israel); 3519.0
http://dbpedia.org/resource/France; 3290.0
http://dbpedia.org/resource/Los_Angeles; 3271.0
http://dbpedia.org/resource/Chicago; 3173.0
http://dbpedia.org/resource/London; 3168.0
http://dbpedia.org/resource/United_States_Senate; 2924.0
http://dbpedia.org/resource/Ade_Easily; 2877.0
http://dbpedia.org/resource/The_Price_(Angel); 2725.0
http://dbpedia.org/resource/World_War_II; 2632.0
http://dbpedia.org/resource/Japan; 2632.0
http://dbpedia.org/resource/New_Jersey; 2617.0
http://dbpedia.org/resource/Mikhail_Gorbachev; 2608.0
http://dbpedia.org/resource/Europe; 2489.0
http://dbpedia.org/resource/Moscow; 2462.0
http://dbpedia.org/resource/San_Francisco; 2399.0
http://dbpedia.org/resource/Conservatism; 2380.0
http://dbpedia.org/resource/Democracy; 2371.0
http://dbpedia.org/resource/Iraq; 2362.0
http://dbpedia.org/resource/Kuwait; 2354.0
http://dbpedia.org/resource/The_T.O._Show; 2348.0
http://dbpedia.org/resource/Triumph_Heritage_Empowerment_Rural_Party; 2224.0
http://dbpedia.org/resource/Paris; 2220.0
http://dbpedia.org/resource/China; 2215.0
http://dbpedia.org/resource/Inflation; 2185.0
http://dbpedia.org/resource/Persian_Gulf; 2132.0
http://dbpedia.org/resource/BNET; 2131.0
http://dbpedia.org/resource/The_New_York_Times; 2082.0
http://dbpedia.org/resource/White_House; 2078.0
http://dbpedia.org/resource/Philadelphia; 2051.0
http://dbpedia.org/resource/Germany; 2043.0
http://dbpedia.org/resource/The_Bronx; 2027.0
http://dbpedia.org/resource/Atan,_Armenia; 2022.0
http://dbpedia.org/resource/Israel; 2012.0
http://dbpedia.org/resource/Eastern_Europe; 1976.0
http://dbpedia.org/resource/Petroleum; 1965.0
http://dbpedia.org/resource/West_Germany; 1960.0
http://dbpedia.org/resource/United_Nations; 1932.0
http://dbpedia.org/resource/Stock; 1907.0
http://dbpedia.org/resource/East_Germany; 1896.0
http://dbpedia.org/resource/Florida; 1895.0
http://dbpedia.org/resource/When_We_On; 1857.0
http://dbpedia.org/resource/Middle_East; 1851.0
http://dbpedia.org/resource/Corporation; 1850.0
http://dbpedia.org/resource/Ronald_Reagan; 1774.0
http://dbpedia.org/resource/Nazi_Germany; 1770.0
http://dbpedia.org/resource/Texas; 1749.0
http://dbpedia.org/resource/American_football; 1742.0
http://dbpedia.org/resource/Boston; 1737.0
http://dbpedia.org/resource/Connecticut; 1719.0
http://dbpedia.org/resource/Italy; 1672.0
http://dbpedia.org/resource/Basketball; 1672.0
http://dbpedia.org/resource/The_Power_(Snap!_song); 1671.0
http://dbpedia.org/resource/Tokyo; 1667.0
http://dbpedia.org/resource/IBM; 1661.0
http://dbpedia.org/resource/HIV/AIDS; 1658.0
http://dbpedia.org/resource/Supreme_Court_of_the_United_States; 1610.0
http://dbpedia.org/resource/Standard_&amp;_Poor's; 1595.0
http://dbpedia.org/resource/Saudi_Arabia; 1581.0
http://dbpedia.org/resource/Gulf_War; 1558.0
http://dbpedia.org/resource/Saddam_Hussein; 1541.0
http://dbpedia.org/resource/Atlanta; 1505.0
http://dbpedia.org/resource/United_States_Treasury_security; 1492.0
http://dbpedia.org/resource/Bankruptcy; 1482.0
http://dbpedia.org/resource/Baseball; 1460.0
http://dbpedia.org/resource/Home_run; 1453.0
http://dbpedia.org/resource/Broadway_theatre; 1423.0
http://dbpedia.org/resource/Catholic_Church; 1422.0
http://dbpedia.org/resource/Pitcher; 1413.0
http://dbpedia.org/resource/Piano; 1406.0
http://dbpedia.org/resource/Long_Island; 1392.0
http://dbpedia.org/resource/Liberalism; 1391.0
http://dbpedia.org/resource/General_Motors; 1352.0
http://dbpedia.org/resource/Columbia_University; 1314.0
http://dbpedia.org/resource/Tennis; 1311.0
http://dbpedia.org/resource/United_States_Congress; 1267.0
http://dbpedia.org/resource/Real_estate; 1260.0
http://dbpedia.org/resource/American_Express; 1258.0
http://dbpedia.org/resource/David_Dinkins; 1252.0
http://dbpedia.org/resource/Houston; 1212.0
http://dbpedia.org/resource/Jazz; 1211.0
http://dbpedia.org/resource/Economics; 1181.0
http://dbpedia.org/resource/Federal_Reserve_System; 1180.0
http://dbpedia.org/resource/Rabbi; 1178.0
http://dbpedia.org/resource/National_Football_League; 1176.0
http://dbpedia.org/resource/England; 1174.0
http://dbpedia.org/resource/Insurance; 1166.0
http://dbpedia.org/resource/National_Basketball_Association; 1156.0
http://dbpedia.org/resource/U.S._Securities_and_Exchange_Commission; 1150.0
http://dbpedia.org/resource/United_States_district_court; 1144.0
http://dbpedia.org/resource/New_York_University; 1136.0
http://dbpedia.org/resource/Master's_degree; 1135.0
http://dbpedia.org/resource/Vietnam_War; 1130.0
http://dbpedia.org/resource/Kingdom_of_England; 1125.0
http://dbpedia.org/resource/Mexico; 1116.0
http://dbpedia.org/resource/High-yield_debt; 1108.0
http://dbpedia.org/resource/Spain; 1106.0
http://dbpedia.org/resource/Over-the-counter_(finance); 1101.0
http://dbpedia.org/resource/Hit_(baseball); 1080.0
http://dbpedia.org/resource/Seattle; 1078.0
http://dbpedia.org/resource/Massachusetts; 1073.0
http://dbpedia.org/resource/District_attorney; 1064.0
http://dbpedia.org/resource/Arab_people; 1064.0
http://dbpedia.org/resource/Interest_rate; 1062.0
http://dbpedia.org/resource/Weren; 1061.0
http://dbpedia.org/resource/Palestinian_people; 1056.0
http://dbpedia.org/resource/Harvard_University; 1055.0
http://dbpedia.org/resource/Jews; 1043.0
http://dbpedia.org/resource/Security_(finance); 1040.0
http://dbpedia.org/resource/Prime_minister; 1037.0
http://dbpedia.org/resource/New_York; 1036.0
http://dbpedia.org/resource/Human_rights; 1035.0
http://dbpedia.org/resource/Mortgage_loan; 1034.0
http://dbpedia.org/resource/Switzerland; 1015.0
http://dbpedia.org/resource/The_Trial; 1004.0
http://dbpedia.org/resource/Mario_Cuomo; 1003.0
http://dbpedia.org/resource/CNET; 998.0
http://dbpedia.org/resource/Hungary; 997.0
http://dbpedia.org/resource/United_States_Department_of_Defense; 996.0
http://dbpedia.org/resource/Major_League_Baseball; 990.0
